total in seconds,datetime(utc),channels,VenusTriggerVenusName_isThreat,VenusTriggerLinkType_Uplink,VenusTrigger_VenusName,VenusTrigger_RadioId,VenusTrigge_LifeStatus,VenusTrigger_Frequency,VenusTrigge_FrequencyBand,VenusTrigger_OnAirStartTime,VenusTrigger_StopTime,VenusTrigger_Azimuth,VenusTrigger_Deviation
1601455757,2020-09-30 08:49:17,,0.0,FHSS,,66,active,2440000000.0,ISM 2.4 GHz,1601464260297203.0,1601464287352074.0,,
1601455758,2020-09-30 08:49:18,,0.0,FHSS,,63,active,2440000000.0,ISM 2.4 GHz,1601463874410026.0,1601464288310066.0,62.3,0.0
1601455758,2020-09-30 08:49:18,,1.0,FHSS,"DJI Mavic Mini, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G",62,active,2440000000.0,ISM 2.4 GHz,1601461440975865.0,1601464288316849.0,62.0,0.4
1601455760,2020-09-30 08:49:20,,1.0,,DJI OcuSync,281474977710661,active,2416500000.0,ISM 2.4 GHz,1601463986566893.0,1601464292252581.0,61.0,3.0
1601455760,2020-09-30 08:49:20,,1.0,,DJI OcuSync,281474977710662,active,2449500000.0,ISM 2.4 GHz,1601464038441605.0,1601464292152581.0,74.0,4.0
1601455762,2020-09-30 08:49:22,,1.0,FHSS,"DJI Mavic Mini, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G",62,active,2440000000.0,ISM 2.4 GHz,1601461440975865.0,1601464292371173.0,,
1601455763,2020-09-30 08:49:23,,0.0,FHSS,,61,active,2440000000.0,ISM 2.4 GHz,1601463785500711.0,1601464293346093.0,34.0,1.2
1601455763,2020-09-30 08:49:23,,1.0,FHSS,"DJI Mavic Mini, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G",62,active,2440000000.0,ISM 2.4 GHz,1601461440975865.0,1601464293486093.0,34.2,2.4
1601455764,2020-09-30 08:49:24,,1.0,,DJI OcuSync,281474977710661,active,2416500000.0,ISM 2.4 GHz,1601463986566893.0,1601464296352631.0,61.0,3.0
1601455764,2020-09-30 08:49:24,,1.0,,DJI OcuSync,281474977710662,active,2449500000.0,ISM 2.4 GHz,1601464038441605.0,1601464296270131.0,80.0,4.0
1601455765,2020-09-30 08:49:25,,1.0,FHSS,"DJI Mavic Mini, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G",62,active,2440000000.0,ISM 2.4 GHz,1601461440975865.0,1601464294446434.0,,
1601455765,2020-09-30 08:49:25,,1.0,FHSS,"DJI Mavic Mini, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G",62,active,2440000000.0,ISM 2.4 GHz,1601461440975865.0,1601464294651514.0,35.1,1.9
1601455765,2020-09-30 08:49:25,,0.0,FHSS,,64,active,2440000000.0,ISM 2.4 GHz,1601463936407804.0,1601464294736432.0,34.7,0.6
1601455766,2020-09-30 08:49:26,,0.0,FHSS,,63,active,2440000000.0,ISM 2.4 GHz,1601463874410026.0,1601464295724524.0,34.5,1.1
1601455766,2020-09-30 08:49:26,,0.0,FHSS,,67,active,2440000000.0,ISM 2.4 GHz,1601463873954239.0,1601464295739444.0,34.2,2.0
1601455766,2020-09-30 08:49:26,,1.0,FHSS,"DJI Mavic Mini, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G",62,active,2440000000.0,ISM 2.4 GHz,1601461440975865.0,1601464295788903.0,,
1601455766,2020-09-30 08:49:26,,1.0,FHSS,"DJI Mavic Mini, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G",62,active,2440000000.0,ISM 2.4 GHz,1601461440975865.0,1601464296536856.0,60.2,0.3
1601455767,2020-09-30 08:49:27,,1.0,FHSS,"DJI Mavic Mini, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G",62,active,2440000000.0,ISM 2.4 GHz,1601461440975865.0,1601464296717899.0,,
1601455769,2020-09-30 08:49:29,,1.0,,DJI OcuSync,281474977710661,active,2416500000.0,ISM 2.4 GHz,1601463986566893.0,1601464300954866.0,61.0,3.0
1601455769,2020-09-30 08:49:29,,1.0,,DJI OcuSync,281474977710662,active,2449500000.0,ISM 2.4 GHz,1601464038441605.0,1601464300854866.0,80.0,4.0
1601455774,2020-09-30 08:49:34,,1.0,,DJI OcuSync,281474977710661,active,2416500000.0,ISM 2.4 GHz,1601463986566893.0,1601464305708730.0,61.0,3.0
1601455774,2020-09-30 08:49:34,,1.0,,DJI OcuSync,281474977710662,active,2449500000.0,ISM 2.4 GHz,1601464038441605.0,1601464305626230.0,80.0,4.0
1601455776,2020-09-30 08:49:36,,1.0,FHSS,Hubsan,55,active,2440000000.0,ISM 2.4 GHz,1601464043917891.0,1601464305490100.0,22.8,0.3
1601455777,2020-09-30 08:49:37,,1.0,FHSS,Hubsan,55,active,2440000000.0,ISM 2.4 GHz,1601464043917891.0,1601464307410104.0,21.1,1.4
1601455777,2020-09-30 08:49:37,,1.0,FHSS,"DJI Mavic Mini, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G",62,active,2440000000.0,ISM 2.4 GHz,1601461440975865.0,1601464307394156.0,45.0,15.0
1601455777,2020-09-30 08:49:37,,0.0,FHSS,,54,active,2440000000.0,ISM 2.4 GHz,1601463455400335.0,1601464307406105.0,21.4,1.7
1601455777,2020-09-30 08:49:37,,0.0,FHSS,,64,active,2440000000.0,ISM 2.4 GHz,1601463936407804.0,1601464307259104.0,21.0,1.7
1601455778,2020-09-30 08:49:38,,0.0,FHSS,Cheerson Leopard 2,52,active,2440000000.0,ISM 2.4 GHz,1601461441385552.0,1601464308365596.0,314.9,0.0
1601455778,2020-09-30 08:49:38,,1.0,FHSS,"DJI Mavic Mini, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G",62,active,2440000000.0,ISM 2.4 GHz,1601461440975865.0,1601464308409458.0,317.1,1.4
1601455778,2020-09-30 08:49:38,,0.0,FHSS,,63,active,2440000000.0,ISM 2.4 GHz,1601463874410026.0,1601464308398673.0,324.4,15.0
1601455778,2020-09-30 08:49:38,,1.0,FHSS,Hubsan,55,active,2440000000.0,ISM 2.4 GHz,1601464043917891.0,1601464308415705.0,19.9,1.1
1601455778,2020-09-30 08:49:38,,0.0,FHSS,,54,active,2440000000.0,ISM 2.4 GHz,1601463455400335.0,1601464308411705.0,19.6,1.5
1601455778,2020-09-30 08:49:38,,1.0,,DJI OcuSync,281474977710662,active,2449500000.0,ISM 2.4 GHz,1601464038441605.0,1601464309927332.0,98.0,9.0
1601455778,2020-09-30 08:49:38,,1.0,,DJI OcuSync,281474977710661,active,2410500000.0,ISM 2.4 GHz,1601463986566893.0,1601464310007332.0,18.0,2.0
1601455778,2020-09-30 08:49:38,,0.0,FHSS,,57,active,2440000000.0,ISM 2.4 GHz,1601463219989435.0,1601464308405705.0,20.0,1.1
1601455779,2020-09-30 08:49:39,,1.0,FHSS,Hubsan,55,active,2440000000.0,ISM 2.4 GHz,1601464043917891.0,1601464309415845.0,17.6,1.5
1601455779,2020-09-30 08:49:39,,0.0,FHSS,Cheerson Leopard 2,52,active,2440000000.0,ISM 2.4 GHz,1601461441385552.0,1601464309348704.0,300.2,14.6
1601455779,2020-09-30 08:49:39,,1.0,FHSS,"DJI Mavic Mini, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G",62,active,2440000000.0,ISM 2.4 GHz,1601461440975865.0,1601464309302971.0,315.9,1.6
1601455779,2020-09-30 08:49:39,,0.0,FHSS,,69,active,2440000000.0,ISM 2.4 GHz,1601464260351905.0,1601464309401845.0,18.2,2.7
1601455779,2020-09-30 08:49:39,,0.0,FHSS,,54,active,2440000000.0,ISM 2.4 GHz,1601463455400335.0,1601464309411846.0,17.5,1.9
1601455779,2020-09-30 08:49:39,,0.0,FHSS,,64,active,2440000000.0,ISM 2.4 GHz,1601463936407804.0,1601464309354846.0,17.8,1.7
1601455779,2020-09-30 08:49:39,,0.0,FHSS,,61,active,2440000000.0,ISM 2.4 GHz,1601463785500711.0,1601464309023189.0,60.8,0.0
1601455779,2020-09-30 08:49:39,,0.0,FHSS,,68,active,2440000000.0,ISM 2.4 GHz,1601463219650685.0,1601464309406606.0,39.3,15.0
1601455780,2020-09-30 08:49:40,,1.0,FHSS,Hubsan,55,active,2440000000.0,ISM 2.4 GHz,1601464043917891.0,1601464309820412.0,,
1601455780,2020-09-30 08:49:40,,1.0,FHSS,Hubsan,55,active,2440000000.0,ISM 2.4 GHz,1601464043917891.0,1601464309535927.0,15.2,0.4
1601455780,2020-09-30 08:49:40,,0.0,FHSS,Cheerson Leopard 2,52,active,2440000000.0,ISM 2.4 GHz,1601461441385552.0,1601464309528909.0,,
1601455780,2020-09-30 08:49:40,,1.0,FHSS,"DJI Mavic Mini, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G",62,active,2440000000.0,ISM 2.4 GHz,1601461440975865.0,1601464309519981.0,,
1601455780,2020-09-30 08:49:40,,0.0,FHSS,,63,active,2440000000.0,ISM 2.4 GHz,1601463874410026.0,1601464309523079.0,65.6,0.0
1601455780,2020-09-30 08:49:40,,0.0,FHSS,,54,active,2440000000.0,ISM 2.4 GHz,1601463455400335.0,1601464309826414.0,,
1601455780,2020-09-30 08:49:40,,0.0,FHSS,,54,active,2440000000.0,ISM 2.4 GHz,1601463455400335.0,1601464309531926.0,14.7,1.1
1601455780,2020-09-30 08:49:40,,0.0,FHSS,,68,active,2440000000.0,ISM 2.4 GHz,1601463219650685.0,1601464309530249.0,29.5,15.0
1601455783,2020-09-30 08:49:43,,1.0,,DJI OcuSync,281474977710661,active,2410500000.0,ISM 2.4 GHz,1601463986566893.0,1601464314755665.0,18.0,2.0
1601455785,2020-09-30 08:49:45,,0.0,FHSS,,54,active,2440000000.0,ISM 2.4 GHz,1601463455400335.0,1601464314786112.0,359.5,0.0
1601455785,2020-09-30 08:49:45,,1.0,FHSS,Hubsan,55,active,2440000000.0,ISM 2.4 GHz,1601464043917891.0,1601464314780110.0,1.7,1.6
1601455786,2020-09-30 08:49:46,,0.0,FHSS,Cheerson Leopard 2,52,active,2440000000.0,ISM 2.4 GHz,1601461441385552.0,1601464316658955.0,314.7,0.0
1601455787,2020-09-30 08:49:47,,0.0,FHSS,,63,active,2440000000.0,ISM 2.4 GHz,1601463874410026.0,1601464316651767.0,311.3,0.0
1601455787,2020-09-30 08:49:47,,1.0,,DJI OcuSync,281474977710661,active,2410500000.0,ISM 2.4 GHz,1601463986566893.0,1601464319339958.0,344.0,6.0
1601455787,2020-09-30 08:49:47,,1.0,FHSS,"DJI Mavic Mini, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G",62,active,2440000000.0,ISM 2.4 GHz,1601461440975865.0,1601464316670867.0,63.4,15.0
1601455788,2020-09-30 08:49:48,,1.0,FHSS,"DJI Mavic Mini, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G",62,active,2440000000.0,ISM 2.4 GHz,1601461440975865.0,1601464317688113.0,68.5,15.0
1601455788,2020-09-30 08:49:48,,0.0,FHSS,Cheerson Leopard 2,52,active,2440000000.0,ISM 2.4 GHz,1601461441385552.0,1601464317518535.0,,
1601455788,2020-09-30 08:49:48,,0.0,FHSS,,60,active,2440000000.0,ISM 2.4 GHz,1601464070079071.0,1601464317597444.0,62.1,15.0
1601455788,2020-09-30 08:49:48,,0.0,FHSS,,61,active,2440000000.0,ISM 2.4 GHz,1601463785500711.0,1601464317642389.0,92.8,15.0
1601455788,2020-09-30 08:49:48,,0.0,FHSS,,68,active,2440000000.0,ISM 2.4 GHz,1601463219650685.0,1601464317559527.0,9.7,15.0
1601455789,2020-09-30 08:49:49,,0.0,FHSS,,60,active,2440000000.0,ISM 2.4 GHz,1601464070079071.0,1601464318604556.0,74.5,15.0
1601455789,2020-09-30 08:49:49,,0.0,FHSS,,61,active,2440000000.0,ISM 2.4 GHz,1601463785500711.0,1601464318617390.0,59.2,2.2
1601455789,2020-09-30 08:49:49,,0.0,FHSS,,63,active,2440000000.0,ISM 2.4 GHz,1601463874410026.0,1601464318621789.0,25.3,15.0
1601455789,2020-09-30 08:49:49,,0.0,FHSS,,70,active,2440000000.0,ISM 2.4 GHz,1601461460656308.0,1601464318367098.0,60.2,3.3
1601455789,2020-09-30 08:49:49,,0.0,FHSS,Cheerson Leopard 2,52,active,2440000000.0,ISM 2.4 GHz,1601461441385552.0,1601464318743776.0,57.6,0.0
1601455789,2020-09-30 08:49:49,,1.0,FHSS,"DJI Mavic Mini, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G",62,active,2440000000.0,ISM 2.4 GHz,1601461440975865.0,1601464318671113.0,59.9,15.0
1601455789,2020-09-30 08:49:49,,1.0,FHSS,"DJI Mavic Mini, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G",62,active,2440000000.0,ISM 2.4 GHz,1601461440975865.0,1601464318771592.0,57.0,0.6
1601455789,2020-09-30 08:49:49,,1.0,FHSS,"DJI Mavic Mini, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G",62,active,2440000000.0,ISM 2.4 GHz,1601461440975865.0,1601464319540875.0,,
1601455790,2020-09-30 08:49:50,,1.0,FHSS,"DJI Mavic Mini, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G",62,active,2440000000.0,ISM 2.4 GHz,1601461440975865.0,1601464319850099.0,58.8,1.9
1601455790,2020-09-30 08:49:50,,0.0,FHSS,Cheerson Leopard 2,52,active,2440000000.0,ISM 2.4 GHz,1601461441385552.0,1601464319794405.0,,
1601455792,2020-09-30 08:49:52,,1.0,,DJI OcuSync,281474977710661,active,2410500000.0,ISM 2.4 GHz,1601463986566893.0,1601464324065920.0,337.0,4.0
1601455792,2020-09-30 08:49:52,,1.0,,DJI OcuSync,281474977710662,active,2456500000.0,ISM 2.4 GHz,1601464038441605.0,1601464324495920.0,59.0,15.0
1601455794,2020-09-30 08:49:54,,0.0,FHSS,,54,active,2440000000.0,ISM 2.4 GHz,1601463455400335.0,1601464324526412.0,138.4,0.7
1601455794,2020-09-30 08:49:54,,1.0,FHSS,"DJI Mavic Mini, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G",62,active,2440000000.0,ISM 2.4 GHz,1601461440975865.0,1601464324480878.0,,
1601455795,2020-09-30 08:49:55,,0.0,FHSS,,60,active,2440000000.0,ISM 2.4 GHz,1601464070079071.0,1601464325403280.0,84.7,15.0
1601455795,2020-09-30 08:49:55,,0.0,FHSS,,61,active,2440000000.0,ISM 2.4 GHz,1601463785500711.0,1601464325177449.0,53.5,0.0
1601455795,2020-09-30 08:49:55,,0.0,FHSS,,70,active,2440000000.0,ISM 2.4 GHz,1601461460656308.0,1601464325393602.0,58.3,0.3
1601455796,2020-09-30 08:49:56,,1.0,,DJI OcuSync,281474977710662,active,2456500000.0,ISM 2.4 GHz,1601464038441605.0,1601464328094110.0,56.0,15.0
1601455796,2020-09-30 08:49:56,,1.0,,DJI OcuSync,281474977710661,active,2410500000.0,ISM 2.4 GHz,1601463986566893.0,1601464328184110.0,337.0,4.0
1601455797,2020-09-30 08:49:57,,0.0,FHSS,,68,active,2440000000.0,ISM 2.4 GHz,1601463219650685.0,1601464326503416.0,57.5,0.8
1601455801,2020-09-30 08:50:01,,1.0,,DJI OcuSync,281474977710661,active,2410500000.0,ISM 2.4 GHz,1601463986566893.0,1601464332881104.0,337.0,4.0
1601455803,2020-09-30 08:50:03,,1.0,,DJI OcuSync,281474977710661,active,2410500000.0,ISM 2.4 GHz,1601463986566893.0,1601464334236911.0,337.0,4.0
1601455806,2020-09-30 08:50:06,,1.0,,DJI OcuSync,281474977710661,active,2410500000.0,ISM 2.4 GHz,1601463986566893.0,1601464338300043.0,337.0,4.0
1601455806,2020-09-30 08:50:06,,1.0,,DJI OcuSync,281474977710662,active,2456500000.0,ISM 2.4 GHz,1601464038441605.0,1601464338077941.0,56.0,15.0
1601455806,2020-09-30 08:50:06,,1.0,FHSS,Hubsan,55,active,2440000000.0,ISM 2.4 GHz,1601464043917891.0,1601464332540411.0,60.4,0.3
1601455807,2020-09-30 08:50:07,,1.0,FHSS,"DJI Mavic Mini, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G",62,active,2440000000.0,ISM 2.4 GHz,1601461440975865.0,1601464332870885.0,302.4,1.0
1601455807,2020-09-30 08:50:07,,1.0,FHSS,"DJI Mavic Mini, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G",62,active,2440000000.0,ISM 2.4 GHz,1601461440975865.0,1601464333716886.0,,
1601455808,2020-09-30 08:50:08,,1.0,FHSS,Hubsan,55,active,2440000000.0,ISM 2.4 GHz,1601464043917891.0,1601464338050411.0,181.4,1.3
1601455810,2020-09-30 08:50:10,,1.0,FHSS,"DJI Mavic Mini, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G",62,active,2440000000.0,ISM 2.4 GHz,1601461440975865.0,1601464339963094.0,58.9,1.6
1601455811,2020-09-30 08:50:11,,1.0,,DJI OcuSync,281474977710661,active,2410500000.0,ISM 2.4 GHz,1601463986566893.0,1601464342845510.0,60.0,15.0
1601455811,2020-09-30 08:50:11,,1.0,,DJI OcuSync,281474977710662,active,2456500000.0,ISM 2.4 GHz,1601464038441605.0,1601464342755510.0,60.0,3.0
1601455811,2020-09-30 08:50:11,,1.0,FHSS,"DJI Mavic Mini, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G",62,active,2440000000.0,ISM 2.4 GHz,1601461440975865.0,1601464340327447.0,,
1601455812,2020-09-30 08:50:12,,1.0,FHSS,"DJI Mavic Mini, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G",62,active,2440000000.0,ISM 2.4 GHz,1601461440975865.0,1601464342260894.0,,
1601455812,2020-09-30 08:50:12,,1.0,FHSS,"DJI Mavic Mini, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G",62,active,2440000000.0,ISM 2.4 GHz,1601461440975865.0,1601464342260894.0,59.4,1.1
1601455816,2020-09-30 08:50:16,,1.0,,DJI OcuSync,281474977710661,active,2410500000.0,ISM 2.4 GHz,1601463986566893.0,1601464347654453.0,60.0,15.0
1601455816,2020-09-30 08:50:16,,1.0,,DJI OcuSync,281474977710662,active,2456500000.0,ISM 2.4 GHz,1601464038441605.0,1601464347412044.0,60.0,3.0
1601455819,2020-09-30 08:50:19,,0.0,FHSS,,61,active,2440000000.0,ISM 2.4 GHz,1601463785500711.0,1601464349327384.0,58.0,0.0
1601455819,2020-09-30 08:50:19,,0.0,FHSS,,67,active,2440000000.0,ISM 2.4 GHz,1601463873954239.0,1601464349321820.0,76.6,1.9
1601455819,2020-09-30 08:50:19,,1.0,FHSS,"DJI Mavic Mini, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G",62,active,2440000000.0,ISM 2.4 GHz,1601461440975865.0,1601464349310899.0,59.0,1.5
1601455819,2020-09-30 08:50:19,,1.0,FHSS,"DJI Mavic Mini, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G",62,active,2440000000.0,ISM 2.4 GHz,1601461440975865.0,1601464349341173.0,63.6,7.9
1601455820,2020-09-30 08:50:20,,1.0,,DJI OcuSync,281474977710661,active,2410500000.0,ISM 2.4 GHz,1601463986566893.0,1601464352056432.0,59.0,2.0
1601455820,2020-09-30 08:50:20,,1.0,,DJI OcuSync,281474977710662,active,2456500000.0,ISM 2.4 GHz,1601464038441605.0,1601464351956432.0,60.0,4.0
1601455821,2020-09-30 08:50:21,,1.0,FHSS,"DJI Mavic Mini, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G",62,active,2440000000.0,ISM 2.4 GHz,1601461440975865.0,1601464350397173.0,59.1,1.5
1601455821,2020-09-30 08:50:21,,1.0,FHSS,"DJI Mavic Mini, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G",62,active,2440000000.0,ISM 2.4 GHz,1601461440975865.0,1601464351526901.0,,
1601455821,2020-09-30 08:50:21,,0.0,FHSS,,67,active,2440000000.0,ISM 2.4 GHz,1601463873954239.0,1601464350345833.0,59.2,0.5
1601455821,2020-09-30 08:50:21,,0.0,FHSS,,63,active,2440000000.0,ISM 2.4 GHz,1601463874410026.0,1601464350264921.0,67.1,10.3
1601455822,2020-09-30 08:50:22,,0.0,FHSS,,54,active,2440000000.0,ISM 2.4 GHz,1601463455400335.0,1601464352106133.0,,
1601455822,2020-09-30 08:50:22,,0.0,FHSS,,63,active,2440000000.0,ISM 2.4 GHz,1601463874410026.0,1601464352472300.0,115.9,15.0
1601455822,2020-09-30 08:50:22,,0.0,FHSS,Cheerson Leopard 2,52,active,2440000000.0,ISM 2.4 GHz,1601461441385552.0,1601464352435364.0,58.8,0.3
1601455822,2020-09-30 08:50:22,,1.0,FHSS,"DJI Mavic Mini, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G",62,active,2440000000.0,ISM 2.4 GHz,1601461440975865.0,1601464352471172.0,58.7,2.1
1601455825,2020-09-30 08:50:25,,1.0,,DJI OcuSync,281474977710661,active,2416500000.0,ISM 2.4 GHz,1601463986566893.0,1601464356868093.0,61.0,3.0
1601455827,2020-09-30 08:50:27,,0.0,FHSS,Cheerson Leopard 2,52,active,2440000000.0,ISM 2.4 GHz,1601461441385552.0,1601464357009976.0,60.0,1.2
1601455827,2020-09-30 08:50:27,,1.0,FHSS,"DJI Mavic Mini, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G",62,active,2440000000.0,ISM 2.4 GHz,1601461440975865.0,1601464357150906.0,,
1601455827,2020-09-30 08:50:27,,1.0,FHSS,"DJI Mavic Mini, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G",62,active,2440000000.0,ISM 2.4 GHz,1601461440975865.0,1601464357376907.0,61.1,0.6
1601455827,2020-09-30 08:50:27,,1.0,FHSS,"DJI Mavic Mini, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G",62,active,2440000000.0,ISM 2.4 GHz,1601461440975865.0,1601464357387172.0,55.3,0.0
1601455828,2020-09-30 08:50:28,,1.0,FHSS,"DJI Mavic Mini, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G",62,active,2440000000.0,ISM 2.4 GHz,1601461440975865.0,1601464358531173.0,72.1,15.0
1601455828,2020-09-30 08:50:28,,0.0,FHSS,,70,active,2440000000.0,ISM 2.4 GHz,1601461460656308.0,1601464358484781.0,63.8,1.7
1601455828,2020-09-30 08:50:28,,0.0,FHSS,,60,active,2440000000.0,ISM 2.4 GHz,1601464070079071.0,1601464358367772.0,63.5,0.0
1601455828,2020-09-30 08:50:28,,0.0,FHSS,,67,active,2440000000.0,ISM 2.4 GHz,1601463873954239.0,1601464358537929.0,75.2,6.6
1601455829,2020-09-30 08:50:29,,1.0,,DJI OcuSync,281474977710661,active,2416500000.0,ISM 2.4 GHz,1601463986566893.0,1601464361169394.0,61.0,3.0
1601455829,2020-09-30 08:50:29,,1.0,,DJI OcuSync,281474977710662,active,2456500000.0,ISM 2.4 GHz,1601464038441605.0,1601464361079394.0,62.0,4.0
1601455830,2020-09-30 08:50:30,,0.0,FHSS,,63,active,2440000000.0,ISM 2.4 GHz,1601463874410026.0,1601464359491709.0,359.3,15.0
1601455830,2020-09-30 08:50:30,,0.0,FHSS,,67,active,2440000000.0,ISM 2.4 GHz,1601463873954239.0,1601464359561941.0,73.9,6.5
1601455830,2020-09-30 08:50:30,,1.0,FHSS,"DJI Mavic Mini, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G",62,active,2440000000.0,ISM 2.4 GHz,1601461440975865.0,1601464359570907.0,58.5,0.8
1601455830,2020-09-30 08:50:30,,1.0,FHSS,"DJI Mavic Mini, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G",62,active,2440000000.0,ISM 2.4 GHz,1601461440975865.0,1601464359570907.0,70.6,8.6
1601455831,2020-09-30 08:50:31,,1.0,FHSS,"DJI Mavic Mini, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G",62,active,2440000000.0,ISM 2.4 GHz,1601461440975865.0,1601464360716907.0,61.9,1.1
1601455831,2020-09-30 08:50:31,,0.0,FHSS,,70,active,2440000000.0,ISM 2.4 GHz,1601461460656308.0,1601464360724089.0,65.5,6.6
1601455831,2020-09-30 08:50:31,,0.0,FHSS,,63,active,2440000000.0,ISM 2.4 GHz,1601463874410026.0,1601464361472711.0,141.5,0.0
1601455834,2020-09-30 08:50:34,,1.0,,DJI OcuSync,281474977710661,active,2416500000.0,ISM 2.4 GHz,1601463986566893.0,1601464366082994.0,61.0,3.0
